board1_val,board1_C,board1_D,board1_H,board1_S,board2_val,board2_C,board2_D,board2_H,board2_S,board3_val,board3_C,board3_D,board3_H,board3_S,board4_val,board4_C,board4_D,board4_H,board4_S,board5_val,board5_C,board5_D,board5_H,board5_S,p1_card1_val,p1_card1_C,p1_card1_D,p1_card1_H,p1_card1_S,p1_card2_val,p1_card2_C,p1_card2_D,p1_card2_H,p1_card2_S,p2_card1_val,p2_card1_C,p2_card1_D,p2_card1_H,p2_card1_S,p2_card2_val,p2_card2_C,p2_card2_D,p2_card2_H,p2_card2_S,p3_card1_val,p3_card1_C,p3_card1_D,p3_card1_H,p3_card1_S,p3_card2_val,p3_card2_C,p3_card2_D,p3_card2_H,p3_card2_S,p4_card1_val,p4_card1_C,p4_card1_D,p4_card1_H,p4_card1_S,p4_card2_val,p4_card2_C,p4_card2_D,p4_card2_H,p4_card2_S,p5_card1_val,p5_card1_C,p5_card1_D,p5_card1_H,p5_card1_S,p5_card2_val,p5_card2_C,p5_card2_D,p5_card2_H,p5_card2_S,p6_card1_val,p6_card1_C,p6_card1_D,p6_card1_H,p6_card1_S,p6_card2_val,p6_card2_C,p6_card2_D,p6_card2_H,p6_card2_S,winner,cartes_str,mains_description,p1_win_prob,p2_win_prob,p3_win_prob,p4_win_prob,p5_win_prob,p6_win_prob
6,0,0,1,0,7,0,1,0,0,14,0,0,1,0,4,1,0,0,0,2,0,0,0,1,9,1,0,0,0,2,0,0,1,0,12,0,0,1,0,4,0,0,1,0,8,0,0,1,0,3,0,1,0,0,6,0,0,0,1,4,0,0,0,1,2,0,1,0,0,5,0,0,0,1,10,0,1,0,0,14,0,0,0,1,P4,BOARD: 6H 7D AH 4C 2S | P1: 9C 2H | P2: QH 4H | P3: 8H 3D | P4: 6S 4S | P5: 2D 5S | P6: TD AS,P1: Pair | P2: Pair | P3: High Card | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
4,0,0,1,0,13,0,0,1,0,5,0,0,1,0,11,0,1,0,0,9,0,0,0,1,14,0,0,1,0,9,1,0,0,0,6,0,0,0,1,6,1,0,0,0,6,0,0,1,0,10,0,1,0,0,5,1,0,0,0,12,0,1,0,0,13,0,1,0,0,3,0,0,1,0,8,0,1,0,0,3,0,0,0,1,P5,BOARD: 4H KH 5H JD 9S | P1: AH 9C | P2: 6S 6C | P3: 6H TD | P4: 5C QD | P5: KD 3H | P6: 8D 3S,P1: Pair | P2: Pair | P3: High Card | P4: Pair | P5: Pair | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
8,0,0,0,1,13,0,0,1,0,3,1,0,0,0,9,0,1,0,0,5,1,0,0,0,8,0,0,1,0,6,1,0,0,0,10,0,1,0,0,13,0,1,0,0,4,0,1,0,0,5,0,0,0,1,12,0,0,1,0,7,0,0,1,0,11,0,1,0,0,14,0,0,1,0,11,1,0,0,0,10,0,0,1,0,P2,BOARD: 8S KH 3C 9D 5C | P1: 8H 6C | P2: TD KD | P3: 4D 5S | P4: QH 7H | P5: JD AH | P6: JC TH,P1: Pair | P2: Pair | P3: Pair | P4: High Card | P5: High Card | P6: High Card,0.0,100.0,0.0,0.0,0.0,0.0
6,0,0,1,0,6,0,1,0,0,8,0,0,0,1,4,0,1,0,0,2,1,0,0,0,11,1,0,0,0,13,0,0,0,1,2,0,0,1,0,4,0,0,0,1,10,0,0,0,1,12,0,0,0,1,5,1,0,0,0,13,0,0,1,0,4,0,0,1,0,2,0,0,0,1,14,1,0,0,0,3,1,0,0,0,P2_P5,BOARD: 6H 6D 8S 4D 2C | P1: JC KS | P2: 2H 4S | P3: TS QS | P4: 5C KH | P5: 4H 2S | P6: AC 3C,P1: Pair | P2: Two Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Pair,0.0,50.0,0.0,0.0,50.0,0.0
9,1,0,0,0,13,0,0,1,0,6,1,0,0,0,11,0,0,0,1,2,0,0,0,1,6,0,0,1,0,3,0,0,0,1,13,1,0,0,0,2,0,0,1,0,12,0,1,0,0,14,1,0,0,0,7,0,0,1,0,5,0,0,0,1,3,0,0,1,0,4,0,0,0,1,11,0,1,0,0,8,0,0,1,0,P2,BOARD: 9C KH 6C JS 2S | P1: 6H 3S | P2: KC 2H | P3: QD AC | P4: 7H 5S | P5: 3H 4S | P6: JD 8H,P1: Pair | P2: Two Pair | P3: High Card | P4: High Card | P5: High Card | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
5,0,0,1,0,12,0,0,1,0,8,0,1,0,0,12,0,0,0,1,13,0,1,0,0,5,0,1,0,0,9,0,0,0,1,9,0,1,0,0,6,0,0,0,1,8,1,0,0,0,5,0,0,0,1,10,0,1,0,0,4,0,1,0,0,3,0,0,1,0,2,0,0,0,1,11,1,0,0,0,4,0,0,0,1,P3,BOARD: 5H QH 8D QS KD | P1: 5D 9S | P2: 9D 6S | P3: 8C 5S | P4: TD 4D | P5: 3H 2S | P6: JC 4S,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
13,1,0,0,0,9,1,0,0,0,6,0,0,0,1,6,1,0,0,0,3,0,0,0,1,13,0,0,0,1,7,0,0,0,1,10,0,0,1,0,4,0,1,0,0,14,0,1,0,0,14,0,0,0,1,6,0,1,0,0,14,0,0,1,0,5,0,1,0,0,4,0,0,1,0,12,0,0,1,0,4,0,0,0,1,P4,BOARD: KC 9C 6S 6C 3S | P1: KS 7S | P2: TH 4D | P3: AD AS | P4: 6D AH | P5: 5D 4H | P6: QH 4S,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Three of a Kind | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
14,0,1,0,0,3,0,1,0,0,4,1,0,0,0,7,1,0,0,0,14,0,0,1,0,7,0,0,1,0,3,0,0,0,1,9,0,0,1,0,11,0,1,0,0,5,0,1,0,0,8,0,0,1,0,9,0,1,0,0,11,1,0,0,0,5,1,0,0,0,4,0,1,0,0,6,0,1,0,0,12,0,0,1,0,P1,BOARD: AD 3D 4C 7C AH | P1: 7H 3S | P2: 9H JD | P3: 5D 8H | P4: 9D JC | P5: 5C 4D | P6: 6D QH,P1: Two Pair | P2: Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
2,0,1,0,0,3,0,0,1,0,14,1,0,0,0,10,0,1,0,0,8,0,1,0,0,12,0,0,0,1,9,0,0,0,1,2,1,0,0,0,7,0,1,0,0,6,0,1,0,0,14,0,0,0,1,3,1,0,0,0,4,0,1,0,0,8,1,0,0,0,11,0,1,0,0,12,0,1,0,0,6,0,0,1,0,P3,BOARD: 2D 3H AC TD 8D | P1: QS 9S | P2: 2C 7D | P3: 6D AS | P4: 3C 4D | P5: 8C JD | P6: QD 6H,P1: High Card | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: High Card,0.0,0.0,100.0,0.0,0.0,0.0
7,1,0,0,0,5,0,0,0,1,6,0,0,1,0,10,0,1,0,0,2,0,1,0,0,5,0,1,0,0,11,0,0,0,1,6,0,0,0,1,6,0,1,0,0,3,0,0,1,0,11,0,0,1,0,10,0,0,0,1,3,0,1,0,0,9,0,0,1,0,8,0,0,0,1,11,0,1,0,0,14,1,0,0,0,P5,BOARD: 7C 5S 6H TD 2D | P1: 5D JS | P2: 6S 6D | P3: 3H JH | P4: TS 3D | P5: 9H 8S | P6: JD AC,P1: Pair | P2: Three of a Kind | P3: High Card | P4: Pair | P5: Straight | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
14,0,0,0,1,14,1,0,0,0,13,1,0,0,0,9,0,1,0,0,4,0,0,0,1,12,0,0,0,1,3,0,1,0,0,11,0,0,1,0,4,0,1,0,0,3,0,0,0,1,10,0,0,0,1,14,0,1,0,0,7,0,1,0,0,2,0,0,1,0,4,0,0,1,0,6,1,0,0,0,6,0,0,1,0,P4,BOARD: AS AC KC 9D 4S | P1: QS 3D | P2: JH 4D | P3: 3S TS | P4: AD 7D | P5: 2H 4H | P6: 6C 6H,P1: Pair | P2: Two Pair | P3: Pair | P4: Three of a Kind | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
12,1,0,0,0,7,0,0,1,0,8,0,0,0,1,11,1,0,0,0,14,1,0,0,0,3,1,0,0,0,10,1,0,0,0,6,0,0,0,1,13,0,1,0,0,14,0,0,1,0,13,0,0,0,1,5,0,0,1,0,4,0,0,0,1,5,0,1,0,0,12,0,1,0,0,11,0,0,1,0,4,0,1,0,0,P1,BOARD: QC 7H 8S JC AC | P1: 3C TC | P2: 6S KD | P3: AH KS | P4: 5H 4S | P5: 5D QD | P6: JH 4D,P1: Flush | P2: High Card | P3: Pair | P4: High Card | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
12,0,0,1,0,14,0,0,1,0,7,0,0,0,1,14,0,1,0,0,7,0,1,0,0,11,1,0,0,0,12,0,0,0,1,6,0,1,0,0,9,0,0,1,0,2,0,1,0,0,10,0,1,0,0,4,1,0,0,0,9,0,1,0,0,10,1,0,0,0,7,0,0,1,0,8,0,0,0,1,6,0,0,0,1,P5,BOARD: QH AH 7S AD 7D | P1: JC QS | P2: 6D 9H | P3: 2D TD | P4: 4C 9D | P5: TC 7H | P6: 8S 6S,P1: Two Pair | P2: Two Pair | P3: Two Pair | P4: Two Pair | P5: Full House | P6: Two Pair,0.0,0.0,0.0,0.0,100.0,0.0
7,0,0,0,1,8,0,0,0,1,12,0,1,0,0,14,0,1,0,0,3,0,0,0,1,2,0,0,0,1,10,0,0,0,1,7,1,0,0,0,12,1,0,0,0,12,0,0,0,1,13,0,0,1,0,5,0,0,0,1,2,1,0,0,0,7,0,0,1,0,9,0,1,0,0,12,0,0,1,0,11,0,1,0,0,P1,BOARD: 7S 8S QD AD 3S | P1: 2S TS | P2: 7C QC | P3: QS KH | P4: 5S 2C | P5: 7H 9D | P6: QH JD,P1: Flush | P2: Two Pair | P3: Pair | P4: High Card | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0,13,0,0,1,0,11,1,0,0,0,6,0,0,1,0,13,0,1,0,0,4,1,0,0,0,10,1,0,0,0,12,1,0,0,0,7,1,0,0,0,14,0,1,0,0,6,1,0,0,0,3,0,1,0,0,12,0,1,0,0,4,0,1,0,0,13,0,0,0,1,5,0,0,1,0,4,0,0,1,0,P5,BOARD: 2C KH JC 6H KD | P1: 4C TC | P2: QC 7C | P3: AD 6C | P4: 3D QD | P5: 4D KS | P6: 5H 4H,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Three of a Kind | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
12,0,0,1,0,12,1,0,0,0,10,0,1,0,0,2,0,0,1,0,5,0,0,0,1,12,0,0,0,1,2,0,1,0,0,10,0,0,0,1,6,0,0,0,1,14,0,0,0,1,6,1,0,0,0,2,0,0,0,1,11,1,0,0,0,9,0,0,0,1,7,0,1,0,0,5,1,0,0,0,2,1,0,0,0,P1,BOARD: QH QC TD 2H 5S | P1: QS 2D | P2: TS 6S | P3: AS 6C | P4: 2S JC | P5: 9S 7D | P6: 5C 2C,P1: Full House | P2: Two Pair | P3: Pair | P4: Two Pair | P5: Pair | P6: Two Pair,100.0,0.0,0.0,0.0,0.0,0.0
4,0,1,0,0,7,0,0,1,0,3,0,0,0,1,10,0,0,0,1,7,1,0,0,0,8,0,0,0,1,14,1,0,0,0,8,0,0,1,0,9,0,0,1,0,7,0,0,0,1,14,0,0,1,0,5,0,0,0,1,2,0,1,0,0,8,0,1,0,0,8,1,0,0,0,6,1,0,0,0,2,0,0,1,0,P3,BOARD: 4D 7H 3S TS 7C | P1: 8S AC | P2: 8H 9H | P3: 7S AH | P4: 5S 2D | P5: 8D 8C | P6: 6C 2H,P1: Pair | P2: Pair | P3: Three of a Kind | P4: Pair | P5: Two Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
4,1,0,0,0,8,0,0,0,1,3,0,0,1,0,13,0,0,1,0,11,0,0,0,1,14,0,1,0,0,10,1,0,0,0,12,0,0,0,1,5,0,0,1,0,9,0,0,1,0,10,0,0,1,0,4,0,0,1,0,3,0,1,0,0,7,0,0,0,1,8,0,0,1,0,7,0,0,1,0,13,1,0,0,0,P4,BOARD: 4C 8S 3H KH JS | P1: AD TC | P2: QS 5H | P3: 9H TH | P4: 4H 3D | P5: 7S 8H | P6: 7H KC,P1: High Card | P2: High Card | P3: High Card | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
8,0,1,0,0,13,1,0,0,0,6,1,0,0,0,13,0,1,0,0,4,0,0,1,0,4,0,0,0,1,2,0,0,0,1,4,0,1,0,0,4,1,0,0,0,9,0,0,0,1,12,0,1,0,0,7,0,0,1,0,7,0,0,0,1,5,0,0,0,1,9,1,0,0,0,11,1,0,0,0,11,0,0,0,1,P2,BOARD: 8D KC 6C KD 4H | P1: 4S 2S | P2: 4D 4C | P3: 9S QD | P4: 7H 7S | P5: 5S 9C | P6: JC JS,P1: Two Pair | P2: Full House | P3: Pair | P4: Two Pair | P5: Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
4,0,0,1,0,12,0,0,0,1,13,0,0,0,1,4,0,0,0,1,9,0,0,0,1,2,0,0,1,0,7,0,0,0,1,6,1,0,0,0,11,0,0,1,0,7,0,0,1,0,2,0,0,0,1,4,0,1,0,0,12,0,0,1,0,9,0,0,1,0,9,0,1,0,0,8,1,0,0,0,6,0,1,0,0,P5,BOARD: 4H QS KS 4S 9S | P1: 2H 7S | P2: 6C JH | P3: 7H 2S | P4: 4D QH | P5: 9H 9D | P6: 8C 6D,P1: Flush | P2: Pair | P3: Flush | P4: Full House | P5: Full House | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
5,0,1,0,0,9,1,0,0,0,8,0,0,0,1,5,0,0,1,0,4,0,0,0,1,6,0,1,0,0,7,0,0,0,1,8,0,0,1,0,2,0,1,0,0,14,0,0,1,0,13,0,0,1,0,11,1,0,0,0,13,1,0,0,0,6,0,0,0,1,8,0,1,0,0,7,0,1,0,0,6,1,0,0,0,P1_P6,BOARD: 5D 9C 8S 5H 4S | P1: 6D 7S | P2: 8H 2D | P3: AH KH | P4: JC KC | P5: 6S 8D | P6: 7D 6C,P1: Straight | P2: Two Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Straight,50.0,0.0,0.0,0.0,0.0,50.0
14,1,0,0,0,6,0,0,1,0,9,0,0,1,0,3,0,1,0,0,8,0,0,0,1,6,0,1,0,0,7,0,0,0,1,10,0,1,0,0,4,0,0,0,1,11,0,0,1,0,2,0,1,0,0,14,0,0,1,0,6,1,0,0,0,11,0,1,0,0,7,1,0,0,0,5,1,0,0,0,13,1,0,0,0,P4,BOARD: AC 6H 9H 3D 8S | P1: 6D 7S | P2: TD 4S | P3: JH 2D | P4: AH 6C | P5: JD 7C | P6: 5C KC,P1: Pair | P2: High Card | P3: High Card | P4: Two Pair | P5: High Card | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
14,1,0,0,0,12,1,0,0,0,8,0,0,0,1,3,0,0,1,0,6,0,0,1,0,4,0,1,0,0,13,1,0,0,0,14,0,0,0,1,3,1,0,0,0,14,0,0,1,0,6,0,0,0,1,7,1,0,0,0,9,0,0,0,1,2,1,0,0,0,2,0,1,0,0,11,0,1,0,0,8,0,0,1,0,P3,BOARD: AC QC 8S 3H 6H | P1: 4D KC | P2: AS 3C | P3: AH 6S | P4: 7C 9S | P5: 2C 2D | P6: JD 8H,P1: High Card | P2: Two Pair | P3: Two Pair | P4: High Card | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
9,0,0,1,0,5,0,0,1,0,2,1,0,0,0,7,0,1,0,0,8,0,1,0,0,6,0,0,0,1,2,0,0,1,0,7,0,0,0,1,3,0,1,0,0,9,1,0,0,0,5,1,0,0,0,8,0,0,0,1,9,0,0,0,1,8,0,0,1,0,5,0,1,0,0,4,1,0,0,0,9,0,1,0,0,P1,BOARD: 9H 5H 2C 7D 8D | P1: 6S 2H | P2: 7S 3D | P3: 9C 5C | P4: 8S 9S | P5: 8H 5D | P6: 4C 9D,P1: Straight | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
14,1,0,0,0,13,0,1,0,0,11,1,0,0,0,2,1,0,0,0,14,0,1,0,0,9,0,0,1,0,13,0,0,0,1,8,0,0,0,1,12,1,0,0,0,12,0,0,0,1,12,0,1,0,0,4,0,0,0,1,11,0,0,0,1,6,0,1,0,0,7,0,1,0,0,13,0,0,1,0,14,0,0,0,1,P6,BOARD: AC KD JC 2C AD | P1: 9H KS | P2: 8S QC | P3: QS QD | P4: 4S JS | P5: 6D 7D | P6: KH AS,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Full House,0.0,0.0,0.0,0.0,0.0,100.0
7,0,1,0,0,6,0,0,0,1,6,1,0,0,0,10,1,0,0,0,5,1,0,0,0,12,0,0,0,1,12,0,0,1,0,11,0,0,1,0,2,1,0,0,0,10,0,1,0,0,9,0,0,1,0,4,1,0,0,0,5,0,1,0,0,8,1,0,0,0,13,0,0,1,0,7,0,0,0,1,9,1,0,0,0,P1,BOARD: 7D 6S 6C TC 5C | P1: QS QH | P2: JH 2C | P3: TD 9H | P4: 4C 5D | P5: 8C KH | P6: 7S 9C,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Pair | P6: Two Pair,100.0,0.0,0.0,0.0,0.0,0.0
10,0,0,0,1,9,1,0,0,0,10,0,1,0,0,2,0,1,0,0,11,0,0,0,1,6,0,1,0,0,6,1,0,0,0,7,0,1,0,0,8,1,0,0,0,11,1,0,0,0,8,0,0,0,1,14,0,1,0,0,4,1,0,0,0,12,0,0,0,1,3,0,1,0,0,13,0,1,0,0,13,0,0,0,1,P2,BOARD: TS 9C TD 2D JS | P1: 6D 6C | P2: 7D 8C | P3: JC 8S | P4: AD 4C | P5: QS 3D | P6: KD KS,P1: Two Pair | P2: Straight | P3: Two Pair | P4: Pair | P5: Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
11,0,0,0,1,4,1,0,0,0,5,1,0,0,0,12,0,0,1,0,9,1,0,0,0,4,0,0,0,1,2,1,0,0,0,5,0,1,0,0,6,0,1,0,0,13,1,0,0,0,7,0,1,0,0,13,0,0,0,1,9,0,0,1,0,11,0,1,0,0,8,1,0,0,0,14,1,0,0,0,6,0,0,0,1,P5,BOARD: JS 4C 5C QH 9C | P1: 4S 2C | P2: 5D 6D | P3: KC 7D | P4: KS 9H | P5: JD 8C | P6: AC 6S,P1: Pair | P2: Pair | P3: High Card | P4: Pair | P5: Pair | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
4,0,0,1,0,7,0,0,0,1,9,0,1,0,0,5,0,0,1,0,12,0,0,0,1,2,0,0,0,1,4,1,0,0,0,10,1,0,0,0,7,1,0,0,0,13,0,0,0,1,8,0,1,0,0,4,0,0,0,1,8,0,0,0,1,13,0,0,1,0,5,0,1,0,0,7,0,1,0,0,14,1,0,0,0,P6,BOARD: 4H 7S 9D 5H QS | P1: 2S 4C | P2: TC 7C | P3: KS 8D | P4: 4S 8S | P5: KH 5D | P6: 7D AC,P1: Pair | P2: Pair | P3: High Card | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,0.0,0.0,100.0
8,1,0,0,0,4,0,0,1,0,8,0,1,0,0,10,0,0,1,0,2,1,0,0,0,10,1,0,0,0,5,0,0,0,1,5,0,0,1,0,7,0,1,0,0,13,0,0,1,0,12,1,0,0,0,13,0,0,0,1,6,0,0,0,1,12,0,0,0,1,3,0,0,0,1,13,1,0,0,0,12,0,1,0,0,P1,BOARD: 8C 4H 8D TH 2C | P1: TC 5S | P2: 5H 7D | P3: KH QC | P4: KS 6S | P5: QS 3S | P6: KC QD,P1: Two Pair | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
8,1,0,0,0,8,0,1,0,0,10,0,0,1,0,7,0,1,0,0,5,0,0,0,1,11,0,0,0,1,13,0,0,0,1,4,1,0,0,0,14,0,1,0,0,13,0,0,1,0,3,0,0,1,0,10,0,0,0,1,6,0,1,0,0,5,1,0,0,0,12,0,0,1,0,2,0,1,0,0,2,0,0,0,1,P4,BOARD: 8C 8D TH 7D 5S | P1: JS KS | P2: 4C AD | P3: KH 3H | P4: TS 6D | P5: 5C QH | P6: 2D 2S,P1: Pair | P2: Pair | P3: Pair | P4: Two Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
13,0,1,0,0,12,1,0,0,0,5,0,1,0,0,3,0,1,0,0,2,0,0,1,0,5,0,0,0,1,5,0,0,1,0,7,0,0,0,1,12,0,1,0,0,8,0,0,1,0,8,0,1,0,0,5,1,0,0,0,14,0,1,0,0,7,1,0,0,0,3,1,0,0,0,10,0,1,0,0,13,0,0,0,1,P1,BOARD: KD QC 5D 3D 2H | P1: 5S 5H | P2: 7S QD | P3: 8H 8D | P4: 5C AD | P5: 7C 3C | P6: TD KS,P1: Three of a Kind | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
4,0,1,0,0,10,0,1,0,0,9,0,0,1,0,4,1,0,0,0,5,0,1,0,0,3,1,0,0,0,12,0,0,0,1,8,0,1,0,0,7,0,0,1,0,10,1,0,0,0,14,1,0,0,0,9,0,1,0,0,4,0,0,0,1,6,0,0,1,0,13,0,0,0,1,2,0,0,0,1,2,0,0,1,0,P4,BOARD: 4D TD 9H 4C 5D | P1: 3C QS | P2: 8D 7H | P3: TC AC | P4: 9D 4S | P5: 6H KS | P6: 2S 2H,P1: Pair | P2: Pair | P3: Two Pair | P4: Full House | P5: Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
14,0,1,0,0,8,0,0,0,1,13,0,0,1,0,2,0,0,1,0,11,0,0,1,0,10,0,0,1,0,7,0,0,1,0,8,0,1,0,0,13,0,1,0,0,9,0,0,0,1,5,0,1,0,0,7,0,0,0,1,12,0,0,1,0,6,1,0,0,0,10,1,0,0,0,11,0,0,0,1,12,0,0,0,1,P1,BOARD: AD 8S KH 2H JH | P1: TH 7H | P2: 8D KD | P3: 9S 5D | P4: 7S QH | P5: 6C TC | P6: JS QS,P1: Flush | P2: Two Pair | P3: High Card | P4: High Card | P5: High Card | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
4,1,0,0,0,10,1,0,0,0,13,0,1,0,0,3,0,1,0,0,14,0,0,0,1,11,0,0,0,1,9,1,0,0,0,3,0,0,1,0,2,0,0,0,1,2,0,1,0,0,8,1,0,0,0,14,0,1,0,0,7,0,1,0,0,12,0,1,0,0,6,1,0,0,0,12,1,0,0,0,11,0,1,0,0,P6,BOARD: 4C TC KD 3D AS | P1: JS 9C | P2: 3H 2S | P3: 2D 8C | P4: AD 7D | P5: QD 6C | P6: QC JD,P1: High Card | P2: Pair | P3: High Card | P4: Pair | P5: High Card | P6: Straight,0.0,0.0,0.0,0.0,0.0,100.0
5,0,0,0,1,6,0,1,0,0,5,0,1,0,0,4,1,0,0,0,12,0,0,1,0,13,0,0,0,1,9,0,0,0,1,11,1,0,0,0,5,1,0,0,0,8,1,0,0,0,9,0,0,1,0,10,0,0,0,1,14,1,0,0,0,6,0,0,1,0,5,0,0,1,0,3,0,1,0,0,13,1,0,0,0,P5,BOARD: 5S 6D 5D 4C QH | P1: KS 9S | P2: JC 5C | P3: 8C 9H | P4: TS AC | P5: 6H 5H | P6: 3D KC,P1: Pair | P2: Three of a Kind | P3: Pair | P4: Pair | P5: Full House | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
11,0,1,0,0,13,0,0,1,0,13,0,1,0,0,9,0,0,0,1,13,1,0,0,0,5,1,0,0,0,12,0,0,0,1,3,1,0,0,0,11,0,0,0,1,8,0,1,0,0,3,0,1,0,0,11,1,0,0,0,9,1,0,0,0,10,0,0,1,0,9,0,1,0,0,10,0,1,0,0,10,1,0,0,0,P2_P4,BOARD: JD KH KD 9S KC | P1: 5C QS | P2: 3C JS | P3: 8D 3D | P4: JC 9C | P5: TH 9D | P6: TD TC,P1: Three of a Kind | P2: Full House | P3: Three of a Kind | P4: Full House | P5: Full House | P6: Full House,0.0,50.0,0.0,50.0,0.0,0.0
3,1,0,0,0,2,0,0,0,1,7,0,0,0,1,11,0,1,0,0,9,0,0,1,0,13,0,1,0,0,12,0,1,0,0,13,1,0,0,0,9,0,0,0,1,13,0,0,1,0,11,0,0,1,0,8,0,0,0,1,10,1,0,0,0,6,0,0,0,1,6,0,1,0,0,13,0,0,0,1,5,0,0,0,1,P4,BOARD: 3C 2S 7S JD 9H | P1: KD QD | P2: KC 9S | P3: KH JH | P4: 8S TC | P5: 6S 6D | P6: KS 5S,P1: High Card | P2: Pair | P3: Pair | P4: Straight | P5: Pair | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
6,0,1,0,0,12,0,0,0,1,7,0,1,0,0,13,0,0,0,1,10,0,1,0,0,13,0,1,0,0,10,0,0,0,1,2,0,0,1,0,10,1,0,0,0,3,0,0,0,1,12,0,1,0,0,11,0,1,0,0,13,0,0,1,0,2,0,0,0,1,13,1,0,0,0,6,0,0,1,0,11,0,0,1,0,P1,BOARD: 6D QS 7D KS TD | P1: KD TS | P2: 2H TC | P3: 3S QD | P4: JD KH | P5: 2S KC | P6: 6H JH,P1: Two Pair | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
6,0,0,1,0,5,1,0,0,0,9,0,0,0,1,8,0,0,0,1,2,0,1,0,0,2,1,0,0,0,11,1,0,0,0,7,0,1,0,0,12,1,0,0,0,10,1,0,0,0,10,0,0,0,1,13,0,0,0,1,11,0,1,0,0,7,0,0,1,0,2,0,0,1,0,4,0,0,0,1,7,1,0,0,0,P2_P5_P6,BOARD: 6H 5C 9S 8S 2D | P1: 2C JC | P2: 7D QC | P3: TC TS | P4: KS JD | P5: 7H 2H | P6: 4S 7C,P1: Pair | P2: Straight | P3: Pair | P4: High Card | P5: Straight | P6: Straight,0.0,33.33,0.0,0.0,33.33,33.33
3,0,1,0,0,13,0,0,1,0,5,0,0,0,1,7,0,0,1,0,6,0,1,0,0,12,1,0,0,0,9,1,0,0,0,14,1,0,0,0,8,1,0,0,0,2,0,0,1,0,8,0,1,0,0,13,1,0,0,0,2,0,1,0,0,14,0,0,0,1,12,0,0,1,0,9,0,0,0,1,12,0,0,0,1,P4,BOARD: 3D KH 5S 7H 6D | P1: QC 9C | P2: AC 8C | P3: 2H 8D | P4: KC 2D | P5: AS QH | P6: 9S QS,P1: High Card | P2: High Card | P3: High Card | P4: Pair | P5: High Card | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
10,1,0,0,0,11,0,0,1,0,7,0,0,0,1,6,0,0,1,0,3,0,1,0,0,14,1,0,0,0,11,0,0,0,1,7,0,0,1,0,10,0,0,0,1,8,1,0,0,0,6,1,0,0,0,8,0,1,0,0,14,0,0,1,0,2,0,1,0,0,12,0,1,0,0,6,0,0,0,1,3,0,0,1,0,P2,BOARD: TC JH 7S 6H 3D | P1: AC JS | P2: 7H TS | P3: 8C 6C | P4: 8D AH | P5: 2D QD | P6: 6S 3H,P1: Pair | P2: Two Pair | P3: Pair | P4: High Card | P5: High Card | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
